Èíslo jednací ;Datum a èas ;Typ události ;Typ podrobnì ;Zpùsob øešení ;Pokuta ;Ulice 
2021/40416 ;04.08.2021 7:10;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, STARÁ CESTA 7 
2021/40105 ;02.08.2021 21:40;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec, Vyøízeno ;0;Plzeò, NÁMÌSTÍ MÍRU 3 
2021/39851 ;01.08.2021 14:00;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SOKOLSKÁ 15 
2021/39761 ;31.07.2021 20:40;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, POD ŠVABINAMI 20 
2021/39410 ;29.07.2021 19:34;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, NÁMÌSTÍ EMILA ŠKODY 
2021/39409 ;29.07.2021 19:33;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, NÁMÌSTÍ EMILA ŠKODY 
2021/39032 ;28.07.2021 9:10;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SCHWARZOVA 45 
2021/38966 ;28.07.2021 1:45;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, Dílenská 
2021/38878 ;27.07.2021 15:05;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, ROKYCANSKÁ 26 
2021/38710 ;26.07.2021 23:25;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, NA KOVÁRNÌ 
2021/38005 ;23.07.2021 6:50;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, ŠPÁLOVA 17 
2021/37959 ;22.07.2021 23:40;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, ZÁBÌLSKÁ 19 
2021/37749 ;21.07.2021 19:40;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, POD LESEM 13 
2021/37699 ;21.07.2021 16:50;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, TÌŠÍNSKÁ 
2021/37584 ;21.07.2021 10:26;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, Nám.T.G.M. 5 
2021/37382 ;20.07.2021 11:17;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, HRUŠKOVA 28 
2021/37357 ;20.07.2021 6:50;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec, Vyøízeno ;0;Plzeò, SOKOLOVSKÁ 5 
2021/37293 ;19.07.2021 18:52;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, GERSKÁ 48 
2021/37033 ;18.07.2021 7:25;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, U CVIÈIŠTÌ 10 
2021/36958 ;17.07.2021 13:45;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SMRKOVÁ 36 
2021/36923 ;17.07.2021 9:51;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, NÁMÌSTÍ MÍRU 
2021/36896 ;17.07.2021 7:25;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, DLOUHÁ 8 
2021/36857 ;16.07.2021 22:40;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KE SV. JIØÍ 
2021/36677 ;16.07.2021 8:40;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, MOHYLOVÁ 101 
2021/36164 ;13.07.2021 11:00;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, ROKYCANSKÁ 38 
2021/35811 ;06.07.2021 14:10;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, Sokolovská 59 
2021/35790 ;11.07.2021 11:30;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Vyøízeno, Pøedáno - Mìsto / Obec ;0;Plzeò, DOLEJŠÍ 4 
2021/35784 ;11.07.2021 12:30;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Vyøízeno, Pøedáno - Mìsto / Obec ;0;Plzeò, SOKOLOVSKÁ 55 
2021/35609 ;10.07.2021 9:55;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KLOSTERMANNOVA 7 
2021/35297 ;08.07.2021 8:27;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, ALEJ SVOBODY 46 
2021/35269 ;08.07.2021 7:15;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, STANIÈNÍ 63 
2021/35218 ;07.07.2021 23:00;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KE KUKAÈCE 3 
2021/34862 ;05.07.2021 22:40;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec, Provedena lustrace vozidla, Vyøízeno ;0;Plzeò, NÁMÌSTÍ MÍRU 4 
2021/34547 ;03.07.2021 18:31;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, KOMENSKÉHO 15 
2021/34535 ;03.07.2021 19:13;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KE KUKAÈCE 10 
2021/34412 ;02.07.2021 20:23;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec, Provedena lustrace vozidla ;0;Plzeò, KOMENSKÉHO 4 
2021/34385 ;02.07.2021 19:59;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, HØBITOVNÍ 
2021/34384 ;02.07.2021 19:31;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, HØBITOVNÍ 11 
2021/34074 ;01.07.2021 7:22;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec, Provedena lustrace vozidla ;0;Plzeò, DOUDLEVECKÁ 61 
2021/33790 ;30.06.2021 9:45;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, ÚTUŠICKÁ 1 
2021/33313 ;28.06.2021 10:30;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, RODINNÁ 34 
2021/32691 ;24.06.2021 19:49;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, STUDENTSKÁ 63 
2021/32678 ;24.06.2021 21:17;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, Borová 15 
2021/32454 ;23.06.2021 23:35;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, VLASTINA 17 
2021/32430 ;23.06.2021 19:05;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, HABRMANNOVO NÁMÌSTÍ 2 
2021/31748 ;20.06.2021 23:15;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, PARTYZÁNSKÁ 
2021/31593 ;19.06.2021 23:00;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, REPUBLIKÁNSKÁ 
2021/31464 ;18.06.2021 23:00;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, Revoluèní 3 
2021/30718 ;14.06.2021 23:45;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SOUBÌŽNÁ 1 
2021/30570 ;14.06.2021 11:59;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SMRKOVÁ 12 
2021/30529 ;14.06.2021 8:22;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, MAJEROVA 30 
2021/30106 ;11.06.2021 13:40;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Vyøízeno, Pøedáno - Mìsto / Obec ;0;Plzeò, GERSKÁ 11 
2021/29973 ;10.06.2021 23:20;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SOUBÌŽNÁ 9 
2021/29749 ;09.06.2021 20:00;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, RODINNÁ 3 
2021/29032 ;06.06.2021 20:35;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, REVOLUÈNÍ 76 
2021/28925 ;05.06.2021 20:40;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, NAD ÚSLAVOU 41 
2021/28558 ;03.06.2021 20:05;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KOTKOVA 
2021/28541 ;03.06.2021 20:00;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KOTKOVA 17 
2021/28086 ;01.06.2021 22:20;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SMRKOVÁ 7 
2021/27825 ;31.05.2021 22:20;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, LESNÍ 69 
2021/27554 ;30.05.2021 7:45;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KOTKOVA 28 
2021/27043 ;27.05.2021 20:35;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, Rodinná 32 
2021/26104 ;24.05.2021 2:20;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, lesní 2 
2021/25937 ;22.05.2021 22:35;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SMRKOVÁ 38 
2021/25849 ;22.05.2021 8:21;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, ELIŠKY KRÁSNOHORSKÉ 16 
2021/25771 ;21.05.2021 22:45;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, TÌŠÍNSKÁ 19 
2021/23807 ;12.05.2021 11:50;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KLOSTERMANNOVA 7 
2021/23755 ;12.05.2021 22:30;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SMRKOVÁ 2 
2021/23120 ;09.05.2021 20:45;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KYŠICKÁ 73 
2021/22962 ;08.05.2021 8:10;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SOUSEDSKÁ 12 
2021/22873 ;08.05.2021 0:00;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, ZÁBÌLSKÁ 13 
2021/22273 ;04.05.2021 23:10;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, MOHYLOVÁ 55 
2021/22266 ;04.05.2021 18:00;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, KVÌTNÁ 28 
2021/22041 ;03.05.2021 22:50;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, ŽELEZNIÈÁØSKÁ 
2021/21283 ;29.04.2021 19:41;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SOKOLOVSKÁ 80b 
2021/20401 ;25.04.2021 22:50;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KE SV. JIØÍ 8 
2021/20341 ;25.04.2021 10:21;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, STUDENTSKÁ 77 
2021/20276 ;25.04.2021 1:40;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, NAD DALMATINKOU 2 
2021/20149 ;24.04.2021 9:10;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, RABŠTEJNSKÁ 31 
2021/20120 ;23.04.2021 23:30;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, NAD DALMATINKOU 2 
2021/19483 ;20.04.2021 22:35;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KYŠICKÁ 15 
2021/18898 ;18.04.2021 11:01;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, NÁMÌSTÍ EMILA ŠKODY 1 
2021/18884 ;18.04.2021 8:00;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Vyøízeno, Pøedáno - Mìsto / Obec ;0;Plzeò, NA ROUDNÉ 55 
2021/18484 ;16.04.2021 2:45;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, ZÁBÌLSKÁ 156 
2021/18422 ;15.04.2021 14:54;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, HODONÍNSKÁ 43 
2021/18409 ;15.04.2021 14:50;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec, Provedena lustrace vozidla ;0;Plzeò, HODONÍNSKÁ 43 
2021/18270 ;15.04.2021 2:50;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, HØBITOVNÍ 11 
2021/18194 ;14.04.2021 16:43;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, TURISTICKÁ 14 
2021/17642 ;11.04.2021 22:15;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SOKOLSKÁ 17 
2021/17580 ;11.04.2021 13:30;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, ZÁBÌLSKÁ 60a 
2021/17506 ;10.04.2021 20:10;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KE ŠPITÁLSKÉMU LESU 1 
2021/17473 ;10.04.2021 19:46;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, FIBICHOVA 9 
2021/17423 ;10.04.2021 11:57;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, NA DLOUHÝCH 51 
2021/17290 ;09.04.2021 13:08;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec, Provedena lustrace vozidla ;0;Plzeò, KRAŠOVSKÁ 8 
2021/16919 ;07.04.2021 7:20;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Vyøízeno, Pøedáno - Mìsto / Obec ;0;Plzeò, TOUŽIMSKÁ 8 
2021/16825 ;06.04.2021 13:14;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, BOLEVECKÁ NÁVES 25 
2021/16747 ;05.04.2021 19:10;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, POD VRCHEM 73 
2021/16647 ;05.04.2021 9:23;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec, Provedena lustrace vozidla ;0;Plzeò, U KAŠNY 7 
2021/16056 ;01.04.2021 21:01;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec, Provedena lustrace vozidla ;0;Plzeò, GERSKÁ 44 
2021/16045 ;01.04.2021 20:38;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KE ŠPITÁLSKÉMU LESU 20 
2021/16040 ;01.04.2021 19:20;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, MAJAKOVSKÉHO 21 
2021/15881 ;01.04.2021 7:11;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, Bezruèova 1 
2021/15880 ;01.04.2021 7:04;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, Bezruèova 19 
2021/15879 ;01.04.2021 6:58;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, Sedláèkova 8 
2021/15855 ;31.03.2021 23:53;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, LESNÍ 91 
2021/15838 ;31.03.2021 19:31;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, SOKOLOVSKÁ 17 
2021/15214 ;28.03.2021 11:09;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, POD ZÁHORSKEM 2 
2021/15204 ;28.03.2021 8:24;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, BOLEVECKÁ 11 
2021/15037 ;27.03.2021 7:40;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec, Provedena lustrace vozidla ;0;Plzeò, Nad Štolou 25 
2021/14414 ;23.03.2021 21:09;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, ŽELEZNIÈÁØSKÁ 66 
2021/14367 ;23.03.2021 12:50;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, HEYROVSKÉHO 31 
2021/14256 ;22.03.2021 22:30;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, NA DLOUHÝCH 59 
2021/14172 ;22.03.2021 15:15;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, PALLOVA 
2021/14155 ;22.03.2021 13:30;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec, Provedena lustrace vozidla, Pøedáno na Spisovou službu ;0;Plzeò, MANDLOVA 18 
2021/13636 ;19.03.2021 8:53;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KOTKOVA 17 
2021/13414 ;18.03.2021 7:17;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec, Provedena lustrace vozidla ;0;Plzeò, Brnìnská 26 
2021/13305 ;17.03.2021 10:18;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec, Provedena lustrace vozidla ;0;Plzeò, BOLEVECKÁ 11 
2021/12784 ;14.03.2021 19:54;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, REPUBLIKÁNSKÁ 3 
2021/12713 ;14.03.2021 9:51;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, NÁMÌSTÍ EMILA ŠKODY 
2021/12711 ;14.03.2021 9:43;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, NÁMÌSTÍ EMILA ŠKODY 
2021/12568 ;13.03.2021 8:27;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, Denisovo nábøeží 
2021/12567 ;13.03.2021 8:13;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, Anglické nábøeží 
2021/12528 ;12.03.2021 20:43;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KE KUKAÈCE 3 
2021/12419 ;12.03.2021 9:35;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KOTKOVA 
2021/12268 ;11.03.2021 13:23;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, SKVRÒANSKÁ 36 
2021/12085 ;10.03.2021 8:00;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, KOTKOVA 
2021/12011 ;09.03.2021 23:15;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, U CVIÈIŠTÌ 4 
2021/11915 ;09.03.2021 12:35;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, POD VRCHEM 4 
2021/11899 ;09.03.2021 10:10;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, Ke Kukaèce 19 
2021/11873 ;09.03.2021 10:17;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, POD VRCHEM 4 
2021/11872 ;09.03.2021 9:17;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Provedena lustrace vozidla, Pøedáno - Mìsto / Obec ;0;Plzeò, ŽLUTICKÁ 33 
2021/11829 ;09.03.2021 2:15;PØ ;Zákon è.168/1999 Sb., o pojištìní z provozu vozidla - § 16/1 ; Pøedáno - Mìsto / Obec ;0;Plzeò, POD VRCHEM 79 
